,realtime_start,realtime_end,date,value
0,2025-01-02,2025-01-02,1971-04-02,7.33
1,2025-01-02,2025-01-02,1971-04-09,7.31
2,2025-01-02,2025-01-02,1971-04-16,7.31
3,2025-01-02,2025-01-02,1971-04-23,7.31
4,2025-01-02,2025-01-02,1971-04-30,7.29
5,2025-01-02,2025-01-02,1971-05-07,7.38
6,2025-01-02,2025-01-02,1971-05-14,7.42
7,2025-01-02,2025-01-02,1971-05-21,7.44
8,2025-01-02,2025-01-02,1971-05-28,7.46
9,2025-01-02,2025-01-02,1971-06-04,7.52
10,2025-01-02,2025-01-02,1971-06-11,7.52
11,2025-01-02,2025-01-02,1971-06-18,7.54
12,2025-01-02,2025-01-02,1971-06-25,7.54
13,2025-01-02,2025-01-02,1971-07-02,7.54
14,2025-01-02,2025-01-02,1971-07-09,7.54
15,2025-01-02,2025-01-02,1971-07-16,7.60
16,2025-01-02,2025-01-02,1971-07-23,7.65
17,2025-01-02,2025-01-02,1971-07-30,7.69
18,2025-01-02,2025-01-02,1971-08-06,7.66
19,2025-01-02,2025-01-02,1971-08-13,7.73
20,2025-01-02,2025-01-02,1971-08-20,7.71
21,2025-01-02,2025-01-02,1971-08-27,7.69
22,2025-01-02,2025-01-02,1971-09-03,7.71
23,2025-01-02,2025-01-02,1971-09-10,7.67
24,2025-01-02,2025-01-02,1971-09-17,7.70
25,2025-01-02,2025-01-02,1971-09-24,7.67
26,2025-01-02,2025-01-02,1971-10-01,7.67
27,2025-01-02,2025-01-02,1971-10-08,7.63
28,2025-01-02,2025-01-02,1971-10-15,7.63
29,2025-01-02,2025-01-02,1971-10-22,7.58
30,2025-01-02,2025-01-02,1971-10-29,7.63
31,2025-01-02,2025-01-02,1971-11-05,7.59
32,2025-01-02,2025-01-02,1971-11-12,7.56
33,2025-01-02,2025-01-02,1971-11-19,7.54
34,2025-01-02,2025-01-02,1971-11-26,7.51
35,2025-01-02,2025-01-02,1971-12-03,7.49
36,2025-01-02,2025-01-02,1971-12-10,7.47
37,2025-01-02,2025-01-02,1971-12-17,7.48
38,2025-01-02,2025-01-02,1971-12-24,7.48
39,2025-01-02,2025-01-02,1971-12-31,7.48
40,2025-01-02,2025-01-02,1972-01-07,7.46
41,2025-01-02,2025-01-02,1972-01-14,7.46
42,2025-01-02,2025-01-02,1972-01-21,7.43
43,2025-01-02,2025-01-02,1972-01-28,7.40
44,2025-01-02,2025-01-02,1972-02-04,7.35
45,2025-01-02,2025-01-02,1972-02-11,7.33
46,2025-01-02,2025-01-02,1972-02-18,7.31
47,2025-01-02,2025-01-02,1972-02-25,7.31
48,2025-01-02,2025-01-02,1972-03-03,7.32
49,2025-01-02,2025-01-02,1972-03-10,7.32
50,2025-01-02,2025-01-02,1972-03-17,7.31
51,2025-01-02,2025-01-02,1972-03-24,7.31
52,2025-01-02,2025-01-02,1972-03-31,7.23
53,2025-01-02,2025-01-02,1972-04-07,7.25
54,2025-01-02,2025-01-02,1972-04-14,7.29
55,2025-01-02,2025-01-02,1972-04-21,7.29
56,2025-01-02,2025-01-02,1972-04-28,7.33
57,2025-01-02,2025-01-02,1972-05-05,7.33
58,2025-01-02,2025-01-02,1972-05-12,7.38
59,2025-01-02,2025-01-02,1972-05-19,7.38
60,2025-01-02,2025-01-02,1972-05-26,7.40
61,2025-01-02,2025-01-02,1972-06-02,7.36
62,2025-01-02,2025-01-02,1972-06-09,7.38
63,2025-01-02,2025-01-02,1972-06-16,7.38
64,2025-01-02,2025-01-02,1972-06-23,7.36
65,2025-01-02,2025-01-02,1972-06-30,7.38
66,2025-01-02,2025-01-02,1972-07-07,7.38
67,2025-01-02,2025-01-02,1972-07-14,7.40
68,2025-01-02,2025-01-02,1972-07-21,7.40
69,2025-01-02,2025-01-02,1972-07-28,7.40
70,2025-01-02,2025-01-02,1972-08-04,7.35
71,2025-01-02,2025-01-02,1972-08-11,7.41
72,2025-01-02,2025-01-02,1972-08-18,7.42
73,2025-01-02,2025-01-02,1972-08-25,7.42
74,2025-01-02,2025-01-02,1972-09-01,7.42
75,2025-01-02,2025-01-02,1972-09-08,7.42
76,2025-01-02,2025-01-02,1972-09-15,7.42
77,2025-01-02,2025-01-02,1972-09-22,7.41
78,2025-01-02,2025-01-02,1972-09-29,7.43
79,2025-01-02,2025-01-02,1972-10-06,7.41
80,2025-01-02,2025-01-02,1972-10-13,7.41
81,2025-01-02,2025-01-02,1972-10-20,7.44
82,2025-01-02,2025-01-02,1972-10-27,7.42
83,2025-01-02,2025-01-02,1972-11-03,7.43
84,2025-01-02,2025-01-02,1972-11-10,7.42
85,2025-01-02,2025-01-02,1972-11-17,7.42
86,2025-01-02,2025-01-02,1972-11-24,7.44
87,2025-01-02,2025-01-02,1972-12-01,7.45
88,2025-01-02,2025-01-02,1972-12-08,7.43
89,2025-01-02,2025-01-02,1972-12-15,7.43
90,2025-01-02,2025-01-02,1972-12-22,7.45
91,2025-01-02,2025-01-02,1972-12-29,7.45
92,2025-01-02,2025-01-02,1973-01-05,7.44
93,2025-01-02,2025-01-02,1973-01-12,7.44
94,2025-01-02,2025-01-02,1973-01-19,7.44
95,2025-01-02,2025-01-02,1973-01-26,7.43
96,2025-01-02,2025-01-02,1973-02-02,7.43
97,2025-01-02,2025-01-02,1973-02-09,7.43
98,2025-01-02,2025-01-02,1973-02-16,7.45
99,2025-01-02,2025-01-02,1973-02-23,7.45
100,2025-01-02,2025-01-02,1973-03-02,7.45
101,2025-01-02,2025-01-02,1973-03-09,7.45
102,2025-01-02,2025-01-02,1973-03-16,7.45
103,2025-01-02,2025-01-02,1973-03-23,7.45
104,2025-01-02,2025-01-02,1973-03-30,7.49
105,2025-01-02,2025-01-02,1973-04-06,7.51
106,2025-01-02,2025-01-02,1973-04-13,7.54
107,2025-01-02,2025-01-02,1973-04-20,7.56
108,2025-01-02,2025-01-02,1973-04-27,7.56
109,2025-01-02,2025-01-02,1973-05-04,7.58
110,2025-01-02,2025-01-02,1973-05-11,7.64
111,2025-01-02,2025-01-02,1973-05-18,7.69
112,2025-01-02,2025-01-02,1973-05-24,7.70
113,2025-01-02,2025-01-02,1973-06-01,7.70
114,2025-01-02,2025-01-02,1973-06-08,7.73
115,2025-01-02,2025-01-02,1973-06-15,7.73
116,2025-01-02,2025-01-02,1973-06-22,7.75
117,2025-01-02,2025-01-02,1973-06-29,7.76
118,2025-01-02,2025-01-02,1973-07-06,7.89
119,2025-01-02,2025-01-02,1973-07-13,8.01
120,2025-01-02,2025-01-02,1973-07-20,8.12
121,2025-01-02,2025-01-02,1973-07-27,8.18
122,2025-01-02,2025-01-02,1973-08-03,8.26
123,2025-01-02,2025-01-02,1973-08-10,8.40
124,2025-01-02,2025-01-02,1973-08-17,8.55
125,2025-01-02,2025-01-02,1973-08-24,8.61
126,2025-01-02,2025-01-02,1973-08-31,8.66
127,2025-01-02,2025-01-02,1973-09-07,8.77
128,2025-01-02,2025-01-02,1973-09-14,8.81
129,2025-01-02,2025-01-02,1973-09-21,8.83
130,2025-01-02,2025-01-02,1973-09-28,8.85
131,2025-01-02,2025-01-02,1973-10-05,8.82
132,2025-01-02,2025-01-02,1973-10-12,8.83
133,2025-01-02,2025-01-02,1973-10-19,8.75
134,2025-01-02,2025-01-02,1973-10-26,8.68
135,2025-01-02,2025-01-02,1973-11-02,8.62
136,2025-01-02,2025-01-02,1973-11-09,8.59
137,2025-01-02,2025-01-02,1973-11-16,8.58
138,2025-01-02,2025-01-02,1973-11-23,8.57
139,2025-01-02,2025-01-02,1973-11-30,8.55
140,2025-01-02,2025-01-02,1973-12-07,8.53
141,2025-01-02,2025-01-02,1973-12-14,8.53
142,2025-01-02,2025-01-02,1973-12-21,8.53
143,2025-01-02,2025-01-02,1973-12-28,8.56
144,2025-01-02,2025-01-02,1974-01-04,8.56
145,2025-01-02,2025-01-02,1974-01-11,8.53
146,2025-01-02,2025-01-02,1974-01-18,8.55
147,2025-01-02,2025-01-02,1974-01-25,8.52
148,2025-01-02,2025-01-02,1974-02-01,8.48
149,2025-01-02,2025-01-02,1974-02-08,8.46
150,2025-01-02,2025-01-02,1974-02-15,8.46
151,2025-01-02,2025-01-02,1974-02-22,8.42
152,2025-01-02,2025-01-02,1974-03-01,8.41
153,2025-01-02,2025-01-02,1974-03-08,8.41
154,2025-01-02,2025-01-02,1974-03-15,8.40
155,2025-01-02,2025-01-02,1974-03-22,8.40
156,2025-01-02,2025-01-02,1974-03-29,8.41
157,2025-01-02,2025-01-02,1974-04-05,8.44
158,2025-01-02,2025-01-02,1974-04-12,8.53
159,2025-01-02,2025-01-02,1974-04-19,8.63
160,2025-01-02,2025-01-02,1974-04-26,8.73
161,2025-01-02,2025-01-02,1974-05-03,8.87
162,2025-01-02,2025-01-02,1974-05-10,8.98
163,2025-01-02,2025-01-02,1974-05-17,8.97
164,2025-01-02,2025-01-02,1974-05-24,9.01
165,2025-01-02,2025-01-02,1974-05-31,9.03
166,2025-01-02,2025-01-02,1974-06-07,9.06
167,2025-01-02,2025-01-02,1974-06-14,9.11
168,2025-01-02,2025-01-02,1974-06-21,9.07
169,2025-01-02,2025-01-02,1974-06-28,9.10
170,2025-01-02,2025-01-02,1974-07-05,9.14
171,2025-01-02,2025-01-02,1974-07-12,9.19
172,2025-01-02,2025-01-02,1974-07-19,9.37
173,2025-01-02,2025-01-02,1974-07-26,9.42
174,2025-01-02,2025-01-02,1974-08-02,9.47
175,2025-01-02,2025-01-02,1974-08-09,9.50
176,2025-01-02,2025-01-02,1974-08-16,9.60
177,2025-01-02,2025-01-02,1974-08-23,9.62
178,2025-01-02,2025-01-02,1974-08-30,9.74
179,2025-01-02,2025-01-02,1974-09-06,9.88
180,2025-01-02,2025-01-02,1974-09-13,9.92
181,2025-01-02,2025-01-02,1974-09-20,10.00
182,2025-01-02,2025-01-02,1974-09-27,10.03
183,2025-01-02,2025-01-02,1974-10-04,10.02
184,2025-01-02,2025-01-02,1974-10-11,9.96
185,2025-01-02,2025-01-02,1974-10-18,9.99
186,2025-01-02,2025-01-02,1974-10-25,9.94
187,2025-01-02,2025-01-02,1974-11-01,9.87
188,2025-01-02,2025-01-02,1974-11-08,9.81
189,2025-01-02,2025-01-02,1974-11-15,9.81
190,2025-01-02,2025-01-02,1974-11-22,9.73
191,2025-01-02,2025-01-02,1974-11-29,9.72
192,2025-01-02,2025-01-02,1974-12-06,9.69
193,2025-01-02,2025-01-02,1974-12-13,9.63
194,2025-01-02,2025-01-02,1974-12-20,9.58
195,2025-01-02,2025-01-02,1974-12-27,9.56
196,2025-01-02,2025-01-02,1975-01-03,9.60
197,2025-01-02,2025-01-02,1975-01-10,9.49
198,2025-01-02,2025-01-02,1975-01-17,9.43
199,2025-01-02,2025-01-02,1975-01-24,9.35
200,2025-01-02,2025-01-02,1975-01-31,9.29
201,2025-01-02,2025-01-02,1975-02-07,9.20
202,2025-01-02,2025-01-02,1975-02-14,9.13
203,2025-01-02,2025-01-02,1975-02-21,9.07
204,2025-01-02,2025-01-02,1975-02-28,9.02
205,2025-01-02,2025-01-02,1975-03-07,9.00
206,2025-01-02,2025-01-02,1975-03-14,8.89
207,2025-01-02,2025-01-02,1975-03-21,8.86
208,2025-01-02,2025-01-02,1975-03-28,8.86
209,2025-01-02,2025-01-02,1975-04-04,8.83
210,2025-01-02,2025-01-02,1975-04-11,8.81
211,2025-01-02,2025-01-02,1975-04-18,8.80
212,2025-01-02,2025-01-02,1975-04-25,8.84
213,2025-01-02,2025-01-02,1975-05-02,8.92
214,2025-01-02,2025-01-02,1975-05-09,8.88
215,2025-01-02,2025-01-02,1975-05-16,8.92
216,2025-01-02,2025-01-02,1975-05-23,8.92
217,2025-01-02,2025-01-02,1975-05-30,8.89
218,2025-01-02,2025-01-02,1975-06-06,8.89
219,2025-01-02,2025-01-02,1975-06-13,8.90
220,2025-01-02,2025-01-02,1975-06-20,8.88
221,2025-01-02,2025-01-02,1975-06-27,8.90
222,2025-01-02,2025-01-02,1975-07-03,8.88
223,2025-01-02,2025-01-02,1975-07-11,8.90
224,2025-01-02,2025-01-02,1975-07-18,8.89
225,2025-01-02,2025-01-02,1975-07-25,8.89
226,2025-01-02,2025-01-02,1975-08-01,8.89
227,2025-01-02,2025-01-02,1975-08-08,8.89
228,2025-01-02,2025-01-02,1975-08-15,8.93
229,2025-01-02,2025-01-02,1975-08-22,8.98
230,2025-01-02,2025-01-02,1975-08-29,9.02
231,2025-01-02,2025-01-02,1975-09-05,9.08
232,2025-01-02,2025-01-02,1975-09-12,9.16
233,2025-01-02,2025-01-02,1975-09-19,9.14
234,2025-01-02,2025-01-02,1975-09-26,9.14
235,2025-01-02,2025-01-02,1975-10-03,9.20
236,2025-01-02,2025-01-02,1975-10-10,9.21
237,2025-01-02,2025-01-02,1975-10-17,9.21
238,2025-01-02,2025-01-02,1975-10-24,9.26
239,2025-01-02,2025-01-02,1975-10-31,9.24
240,2025-01-02,2025-01-02,1975-11-07,9.19
241,2025-01-02,2025-01-02,1975-11-14,9.16
242,2025-01-02,2025-01-02,1975-11-21,9.12
243,2025-01-02,2025-01-02,1975-11-28,9.11
244,2025-01-02,2025-01-02,1975-12-05,9.11
245,2025-01-02,2025-01-02,1975-12-12,9.11
246,2025-01-02,2025-01-02,1975-12-19,9.08
247,2025-01-02,2025-01-02,1975-12-26,9.09
248,2025-01-02,2025-01-02,1976-01-02,9.10
249,2025-01-02,2025-01-02,1976-01-09,9.07
250,2025-01-02,2025-01-02,1976-01-16,9.01
251,2025-01-02,2025-01-02,1976-01-23,9.00
252,2025-01-02,2025-01-02,1976-01-30,8.90
253,2025-01-02,2025-01-02,1976-02-06,8.86
254,2025-01-02,2025-01-02,1976-02-13,8.83
255,2025-01-02,2025-01-02,1976-02-20,8.81
256,2025-01-02,2025-01-02,1976-02-27,8.75
257,2025-01-02,2025-01-02,1976-03-05,8.77
258,2025-01-02,2025-01-02,1976-03-12,8.75
259,2025-01-02,2025-01-02,1976-03-19,8.75
260,2025-01-02,2025-01-02,1976-03-26,8.75
261,2025-01-02,2025-01-02,1976-04-02,8.70
262,2025-01-02,2025-01-02,1976-04-09,8.70
263,2025-01-02,2025-01-02,1976-04-16,8.75
264,2025-01-02,2025-01-02,1976-04-23,8.75
265,2025-01-02,2025-01-02,1976-04-30,8.75
266,2025-01-02,2025-01-02,1976-05-07,8.75
267,2025-01-02,2025-01-02,1976-05-14,8.75
268,2025-01-02,2025-01-02,1976-05-21,8.78
269,2025-01-02,2025-01-02,1976-05-28,8.78
270,2025-01-02,2025-01-02,1976-06-04,8.78
271,2025-01-02,2025-01-02,1976-06-11,8.83
272,2025-01-02,2025-01-02,1976-06-18,8.88
273,2025-01-02,2025-01-02,1976-06-25,8.90
274,2025-01-02,2025-01-02,1976-07-02,8.93
275,2025-01-02,2025-01-02,1976-07-09,8.93
276,2025-01-02,2025-01-02,1976-07-16,8.93
277,2025-01-02,2025-01-02,1976-07-23,8.90
278,2025-01-02,2025-01-02,1976-07-30,8.98
279,2025-01-02,2025-01-02,1976-08-06,9.00
280,2025-01-02,2025-01-02,1976-08-13,9.00
281,2025-01-02,2025-01-02,1976-08-20,9.00
282,2025-01-02,2025-01-02,1976-08-27,9.00
283,2025-01-02,2025-01-02,1976-09-03,9.00
284,2025-01-02,2025-01-02,1976-09-10,8.97
285,2025-01-02,2025-01-02,1976-09-17,8.97
286,2025-01-02,2025-01-02,1976-09-24,8.97
287,2025-01-02,2025-01-02,1976-10-01,8.90
288,2025-01-02,2025-01-02,1976-10-08,8.95
289,2025-01-02,2025-01-02,1976-10-15,8.95
290,2025-01-02,2025-01-02,1976-10-22,8.95
291,2025-01-02,2025-01-02,1976-10-29,8.90
292,2025-01-02,2025-01-02,1976-11-05,8.85
293,2025-01-02,2025-01-02,1976-11-12,8.80
294,2025-01-02,2025-01-02,1976-11-19,8.80
295,2025-01-02,2025-01-02,1976-11-26,8.80
296,2025-01-02,2025-01-02,1976-12-03,8.80
297,2025-01-02,2025-01-02,1976-12-10,8.80
298,2025-01-02,2025-01-02,1976-12-17,8.80
299,2025-01-02,2025-01-02,1976-12-24,8.78
300,2025-01-02,2025-01-02,1976-12-31,8.78
301,2025-01-02,2025-01-02,1977-01-07,8.70
302,2025-01-02,2025-01-02,1977-01-14,8.73
303,2025-01-02,2025-01-02,1977-01-21,8.73
304,2025-01-02,2025-01-02,1977-01-28,8.73
305,2025-01-02,2025-01-02,1977-02-04,8.68
306,2025-01-02,2025-01-02,1977-02-11,8.70
307,2025-01-02,2025-01-02,1977-02-18,8.65
308,2025-01-02,2025-01-02,1977-02-25,8.65
309,2025-01-02,2025-01-02,1977-03-04,8.65
310,2025-01-02,2025-01-02,1977-03-11,8.70
311,2025-01-02,2025-01-02,1977-03-18,8.70
312,2025-01-02,2025-01-02,1977-03-25,8.70
313,2025-01-02,2025-01-02,1977-04-01,8.70
314,2025-01-02,2025-01-02,1977-04-08,8.75
315,2025-01-02,2025-01-02,1977-04-15,8.75
316,2025-01-02,2025-01-02,1977-04-22,8.78
317,2025-01-02,2025-01-02,1977-04-29,8.78
318,2025-01-02,2025-01-02,1977-05-06,8.78
319,2025-01-02,2025-01-02,1977-05-13,8.83
320,2025-01-02,2025-01-02,1977-05-20,8.85
321,2025-01-02,2025-01-02,1977-05-27,8.85
322,2025-01-02,2025-01-02,1977-06-03,8.85
323,2025-01-02,2025-01-02,1977-06-10,8.85
324,2025-01-02,2025-01-02,1977-06-17,8.85
325,2025-01-02,2025-01-02,1977-06-24,8.88
326,2025-01-02,2025-01-02,1977-07-01,8.95
327,2025-01-02,2025-01-02,1977-07-08,8.93
328,2025-01-02,2025-01-02,1977-07-15,8.95
329,2025-01-02,2025-01-02,1977-07-22,8.95
330,2025-01-02,2025-01-02,1977-07-29,8.93
331,2025-01-02,2025-01-02,1977-08-05,8.95
332,2025-01-02,2025-01-02,1977-08-12,8.95
333,2025-01-02,2025-01-02,1977-08-19,8.93
334,2025-01-02,2025-01-02,1977-08-26,8.93
335,2025-01-02,2025-01-02,1977-09-02,8.88
336,2025-01-02,2025-01-02,1977-09-09,8.90
337,2025-01-02,2025-01-02,1977-09-16,8.90
338,2025-01-02,2025-01-02,1977-09-23,8.90
339,2025-01-02,2025-01-02,1977-09-30,8.90
340,2025-01-02,2025-01-02,1977-10-07,8.93
341,2025-01-02,2025-01-02,1977-10-14,8.93
342,2025-01-02,2025-01-02,1977-10-21,8.93
343,2025-01-02,2025-01-02,1977-10-28,8.90
344,2025-01-02,2025-01-02,1977-11-04,8.90
345,2025-01-02,2025-01-02,1977-11-11,8.93
346,2025-01-02,2025-01-02,1977-11-18,8.93
347,2025-01-02,2025-01-02,1977-11-25,8.93
348,2025-01-02,2025-01-02,1977-12-02,8.95
349,2025-01-02,2025-01-02,1977-12-09,8.95
350,2025-01-02,2025-01-02,1977-12-16,8.95
351,2025-01-02,2025-01-02,1977-12-23,8.95
352,2025-01-02,2025-01-02,1977-12-30,9.00
353,2025-01-02,2025-01-02,1978-01-06,9.00
354,2025-01-02,2025-01-02,1978-01-13,9.03
355,2025-01-02,2025-01-02,1978-01-20,8.98
356,2025-01-02,2025-01-02,1978-01-27,9.05
357,2025-01-02,2025-01-02,1978-02-03,9.13
358,2025-01-02,2025-01-02,1978-02-10,9.15
359,2025-01-02,2025-01-02,1978-02-17,9.15
360,2025-01-02,2025-01-02,1978-02-24,9.15
361,2025-01-02,2025-01-02,1978-03-03,9.15
362,2025-01-02,2025-01-02,1978-03-10,9.15
363,2025-01-02,2025-01-02,1978-03-17,9.23
364,2025-01-02,2025-01-02,1978-03-24,9.23
365,2025-01-02,2025-01-02,1978-03-31,9.25
366,2025-01-02,2025-01-02,1978-04-07,9.28
367,2025-01-02,2025-01-02,1978-04-14,9.33
368,2025-01-02,2025-01-02,1978-04-21,9.38
369,2025-01-02,2025-01-02,1978-04-28,9.43
370,2025-01-02,2025-01-02,1978-05-05,9.48
371,2025-01-02,2025-01-02,1978-05-12,9.55
372,2025-01-02,2025-01-02,1978-05-19,9.58
373,2025-01-02,2025-01-02,1978-05-26,9.68
374,2025-01-02,2025-01-02,1978-06-02,9.68
375,2025-01-02,2025-01-02,1978-06-09,9.70
376,2025-01-02,2025-01-02,1978-06-16,9.73
377,2025-01-02,2025-01-02,1978-06-23,9.70
378,2025-01-02,2025-01-02,1978-06-30,9.73
379,2025-01-02,2025-01-02,1978-07-07,9.73
380,2025-01-02,2025-01-02,1978-07-14,9.73
381,2025-01-02,2025-01-02,1978-07-21,9.75
382,2025-01-02,2025-01-02,1978-07-28,9.75
383,2025-01-02,2025-01-02,1978-08-04,9.78
384,2025-01-02,2025-01-02,1978-08-11,9.78
385,2025-01-02,2025-01-02,1978-08-18,9.78
386,2025-01-02,2025-01-02,1978-08-25,9.80
387,2025-01-02,2025-01-02,1978-09-01,9.75
388,2025-01-02,2025-01-02,1978-09-08,9.75
389,2025-01-02,2025-01-02,1978-09-15,9.75
390,2025-01-02,2025-01-02,1978-09-22,9.75
391,2025-01-02,2025-01-02,1978-09-29,9.78
392,2025-01-02,2025-01-02,1978-10-06,9.85
393,2025-01-02,2025-01-02,1978-10-13,9.85
394,2025-01-02,2025-01-02,1978-10-20,9.85
395,2025-01-02,2025-01-02,1978-10-27,9.88
396,2025-01-02,2025-01-02,1978-11-03,9.90
397,2025-01-02,2025-01-02,1978-11-10,10.05
398,2025-01-02,2025-01-02,1978-11-17,10.20
399,2025-01-02,2025-01-02,1978-11-24,10.28
400,2025-01-02,2025-01-02,1978-12-01,10.30
401,2025-01-02,2025-01-02,1978-12-08,10.35
402,2025-01-02,2025-01-02,1978-12-15,10.35
403,2025-01-02,2025-01-02,1978-12-22,10.35
404,2025-01-02,2025-01-02,1978-12-29,10.38
405,2025-01-02,2025-01-02,1979-01-05,10.38
406,2025-01-02,2025-01-02,1979-01-12,10.38
407,2025-01-02,2025-01-02,1979-01-19,10.40
408,2025-01-02,2025-01-02,1979-01-26,10.40
409,2025-01-02,2025-01-02,1979-02-02,10.40
410,2025-01-02,2025-01-02,1979-02-09,10.43
411,2025-01-02,2025-01-02,1979-02-16,10.40
412,2025-01-02,2025-01-02,1979-02-23,10.40
413,2025-01-02,2025-01-02,1979-03-02,10.43
414,2025-01-02,2025-01-02,1979-03-09,10.40
415,2025-01-02,2025-01-02,1979-03-16,10.40
416,2025-01-02,2025-01-02,1979-03-23,10.45
417,2025-01-02,2025-01-02,1979-03-30,10.45
418,2025-01-02,2025-01-02,1979-04-06,10.48
419,2025-01-02,2025-01-02,1979-04-13,10.48
420,2025-01-02,2025-01-02,1979-04-20,10.50
421,2025-01-02,2025-01-02,1979-04-27,10.53
422,2025-01-02,2025-01-02,1979-05-04,10.60
423,2025-01-02,2025-01-02,1979-05-11,10.68
424,2025-01-02,2025-01-02,1979-05-18,10.73
425,2025-01-02,2025-01-02,1979-05-25,10.75
426,2025-01-02,2025-01-02,1979-06-01,10.90
427,2025-01-02,2025-01-02,1979-06-08,11.03
428,2025-01-02,2025-01-02,1979-06-15,11.05
429,2025-01-02,2025-01-02,1979-06-22,11.10
430,2025-01-02,2025-01-02,1979-06-29,11.10
431,2025-01-02,2025-01-02,1979-07-06,11.13
432,2025-01-02,2025-01-02,1979-07-13,11.08
433,2025-01-02,2025-01-02,1979-07-20,11.08
434,2025-01-02,2025-01-02,1979-07-27,11.08
435,2025-01-02,2025-01-02,1979-08-03,11.08
436,2025-01-02,2025-01-02,1979-08-10,11.08
437,2025-01-02,2025-01-02,1979-08-17,11.08
438,2025-01-02,2025-01-02,1979-08-24,11.10
439,2025-01-02,2025-01-02,1979-08-31,11.13
440,2025-01-02,2025-01-02,1979-09-07,11.20
441,2025-01-02,2025-01-02,1979-09-14,11.30
442,2025-01-02,2025-01-02,1979-09-21,11.35
443,2025-01-02,2025-01-02,1979-09-28,11.35
444,2025-01-02,2025-01-02,1979-10-05,11.35
445,2025-01-02,2025-01-02,1979-10-12,11.45
446,2025-01-02,2025-01-02,1979-10-19,11.75
447,2025-01-02,2025-01-02,1979-10-26,12.00
448,2025-01-02,2025-01-02,1979-11-02,12.80
449,2025-01-02,2025-01-02,1979-11-09,12.85
450,2025-01-02,2025-01-02,1979-11-16,12.80
451,2025-01-02,2025-01-02,1979-11-23,12.80
452,2025-01-02,2025-01-02,1979-11-30,12.90
453,2025-01-02,2025-01-02,1979-12-07,12.90
454,2025-01-02,2025-01-02,1979-12-14,12.90
455,2025-01-02,2025-01-02,1979-12-21,12.90
456,2025-01-02,2025-01-02,1979-12-28,12.90
457,2025-01-02,2025-01-02,1980-01-04,12.85
458,2025-01-02,2025-01-02,1980-01-11,12.90
459,2025-01-02,2025-01-02,1980-01-18,12.87
460,2025-01-02,2025-01-02,1980-01-25,12.89
461,2025-01-02,2025-01-02,1980-02-01,12.85
462,2025-01-02,2025-01-02,1980-02-08,12.85
463,2025-01-02,2025-01-02,1980-02-15,12.88
464,2025-01-02,2025-01-02,1980-02-22,13.03
465,2025-01-02,2025-01-02,1980-02-29,13.59
466,2025-01-02,2025-01-02,1980-03-07,14.00
467,2025-01-02,2025-01-02,1980-03-14,15.40
468,2025-01-02,2025-01-02,1980-03-21,15.70
469,2025-01-02,2025-01-02,1980-03-28,16.03
470,2025-01-02,2025-01-02,1980-04-04,16.35
471,2025-01-02,2025-01-02,1980-04-11,16.35
472,2025-01-02,2025-01-02,1980-04-18,16.35
473,2025-01-02,2025-01-02,1980-04-25,16.25
474,2025-01-02,2025-01-02,1980-05-02,15.90
475,2025-01-02,2025-01-02,1980-05-09,14.68
476,2025-01-02,2025-01-02,1980-05-16,14.15
477,2025-01-02,2025-01-02,1980-05-23,13.38
478,2025-01-02,2025-01-02,1980-05-30,13.20
479,2025-01-02,2025-01-02,1980-06-06,13.06
480,2025-01-02,2025-01-02,1980-06-13,12.85
481,2025-01-02,2025-01-02,1980-06-20,12.58
482,2025-01-02,2025-01-02,1980-06-27,12.35
483,2025-01-02,2025-01-02,1980-07-04,12.18
484,2025-01-02,2025-01-02,1980-07-11,12.23
485,2025-01-02,2025-01-02,1980-07-18,12.18
486,2025-01-02,2025-01-02,1980-07-25,12.18
487,2025-01-02,2025-01-02,1980-08-01,12.25
488,2025-01-02,2025-01-02,1980-08-08,12.25
489,2025-01-02,2025-01-02,1980-08-15,12.55
490,2025-01-02,2025-01-02,1980-08-22,12.80
491,2025-01-02,2025-01-02,1980-08-29,12.95
492,2025-01-02,2025-01-02,1980-09-05,13.03
493,2025-01-02,2025-01-02,1980-09-12,13.08
494,2025-01-02,2025-01-02,1980-09-19,13.25
495,2025-01-02,2025-01-02,1980-09-26,13.43
496,2025-01-02,2025-01-02,1980-10-03,13.60
497,2025-01-02,2025-01-02,1980-10-10,13.73
498,2025-01-02,2025-01-02,1980-10-17,13.78
499,2025-01-02,2025-01-02,1980-10-24,13.85
500,2025-01-02,2025-01-02,1980-10-31,14.00
501,2025-01-02,2025-01-02,1980-11-07,14.08
502,2025-01-02,2025-01-02,1980-11-14,14.18
503,2025-01-02,2025-01-02,1980-11-21,14.28
504,2025-01-02,2025-01-02,1980-11-28,14.28
505,2025-01-02,2025-01-02,1980-12-05,14.43
506,2025-01-02,2025-01-02,1980-12-12,14.83
507,2025-01-02,2025-01-02,1980-12-19,14.95
508,2025-01-02,2025-01-02,1980-12-26,14.95
509,2025-01-02,2025-01-02,1981-01-02,14.95
510,2025-01-02,2025-01-02,1981-01-09,14.80
511,2025-01-02,2025-01-02,1981-01-16,14.85
512,2025-01-02,2025-01-02,1981-01-23,14.85
513,2025-01-02,2025-01-02,1981-01-30,15.07
514,2025-01-02,2025-01-02,1981-02-06,15.00
515,2025-01-02,2025-01-02,1981-02-13,15.03
516,2025-01-02,2025-01-02,1981-02-20,15.20
